group,id_player,stake,n_round,n_round_total,prop
High-Risk,1540,1,1769,3353,52.75872353116612
High-Risk,1540,1.5,56,3353,1.6701461377870561
High-Risk,1540,2,333,3353,9.931404712198031
High-Risk,1540,2.5,1101,3353,32.83626603042052
High-Risk,1540,5,53,3353,1.5806740232627496
High-Risk,1540,10,0,3353,0
High-Risk,1540,15,0,3353,0
High-Risk,1540,20,0,3353,0
High-Risk,1541,0.25,6,13744,0.043655413271245634
High-Risk,1541,0.5,0,13744,0
High-Risk,1541,1,1,13744,0.007275902211874272
High-Risk,1541,1.5,0,13744,0
High-Risk,1541,2,1,13744,0.007275902211874272
High-Risk,1541,2.5,0,13744,0
High-Risk,1541,5,1,13744,0.007275902211874272
High-Risk,1541,10,7,13744,0.0509313154831199
High-Risk,1541,15,29,13744,0.2110011641443539
High-Risk,1541,20,13699,13744,99.67258440046565
High-Risk,1542,0.25,0,13505,0
High-Risk,1542,0.5,0,13505,0
High-Risk,1542,1,73,13505,0.5405405405405406
High-Risk,1542,1.5,2,13505,0.014809329877823029
High-Risk,1542,2,13268,13505,98.24509440947797
High-Risk,1542,2.5,0,13505,0
High-Risk,1542,5,113,13505,0.8367271380970012
High-Risk,1542,10,49,13505,0.3628285820066642
High-Risk,1542,15,0,13505,0
High-Risk,1542,20,0,13505,0
High-Risk,1543,0.25,207,209,99.04306220095694
High-Risk,1543,0.5,0,209,0
High-Risk,1543,1,2,209,0.9569377990430622
High-Risk,1543,1.5,0,209,0
High-Risk,1543,2,0,209,0
High-Risk,1543,2.5,0,209,0
High-Risk,1543,5,0,209,0
High-Risk,1543,10,0,209,0
High-Risk,1543,15,0,209,0
High-Risk,1543,20,0,209,0
High-Risk,1544,0.25,0,7,0
High-Risk,1544,0.5,0,7,0
High-Risk,1544,1,0,7,0
High-Risk,1544,1.5,0,7,0
High-Risk,1544,2,0,7,0
High-Risk,1544,2.5,0,7,0
High-Risk,1544,5,7,7,100
High-Risk,1544,10,0,7,0
High-Risk,1544,15,0,7,0
High-Risk,1544,20,0,7,0
High-Risk,1545,0.25,234,234,100
High-Risk,1545,0.5,0,234,0
High-Risk,1545,1,0,234,0
High-Risk,1545,1.5,0,234,0
High-Risk,1545,2,0,234,0
High-Risk,1545,2.5,0,234,0
High-Risk,1545,5,0,234,0
High-Risk,1545,10,0,234,0
High-Risk,1545,15,0,234,0
High-Risk,1545,20,0,234,0
High-Risk,1546,0.25,0,300,0
High-Risk,1546,0.5,0,300,0
High-Risk,1546,1,20,300,6.666666666666667
High-Risk,1546,1.5,0,300,0
High-Risk,1546,2,181,300,60.333333333333336
High-Risk,1546,2.5,66,300,22
High-Risk,1546,5,8,300,2.666666666666667
High-Risk,1546,10,15,300,5
High-Risk,1546,15,10,300,3.3333333333333335
High-Risk,1546,20,0,300,0
High-Risk,1547,0.25,0,3168,0
High-Risk,1547,0.5,0,3168,0
High-Risk,1547,1,0,3168,0
High-Risk,1547,1.5,0,3168,0
High-Risk,1547,2,0,3168,0
High-Risk,1547,2.5,26,3168,0.8207070707070708
High-Risk,1547,5,3051,3168,96.30681818181817
High-Risk,1547,10,91,3168,2.8724747474747474
High-Risk,1547,15,0,3168,0
High-Risk,1547,20,0,3168,0
High-Risk,1548,0.25,253,562,45.01779359430605
High-Risk,1548,0.5,118,562,20.99644128113879
High-Risk,1548,1,165,562,29.359430604982208
High-Risk,1548,1.5,26,562,4.6263345195729535
High-Risk,1548,2,0,562,0
High-Risk,1548,2.5,0,562,0
High-Risk,1548,5,0,562,0
High-Risk,1548,10,0,562,0
High-Risk,1548,15,0,562,0
High-Risk,1548,20,0,562,0
High-Risk,1549,0.25,0,153,0
High-Risk,1549,0.5,153,153,100
High-Risk,1549,1,0,153,0
High-Risk,1549,1.5,0,153,0
High-Risk,1549,2,0,153,0
High-Risk,1549,2.5,0,153,0
High-Risk,1549,5,0,153,0
High-Risk,1549,10,0,153,0
High-Risk,1549,15,0,153,0
High-Risk,1549,20,0,153,0
High-Risk,1550,0.25,0,49,0
High-Risk,1550,0.5,0,49,0
High-Risk,1550,1,16,49,32.6530612244898
High-Risk,1550,1.5,33,49,67.3469387755102
High-Risk,1550,2,0,49,0
High-Risk,1550,2.5,0,49,0
High-Risk,1550,5,0,49,0
High-Risk,1550,10,0,49,0
High-Risk,1550,15,0,49,0
High-Risk,1550,20,0,49,0
High-Risk,1551,0.25,2223,4136,53.74758220502901
High-Risk,1551,0.5,1219,4136,29.47292069632495
High-Risk,1551,1,536,4136,12.959381044487428
High-Risk,1551,1.5,75,4136,1.8133462282398451
High-Risk,1551,2,61,4136,1.4748549323017408
High-Risk,1551,2.5,22,4136,0.5319148936170213
High-Risk,1551,5,0,4136,0
High-Risk,1551,10,0,4136,0
High-Risk,1551,15,0,4136,0
High-Risk,1551,20,0,4136,0
High-Risk,1552,0.25,0,651,0
High-Risk,1552,0.5,0,651,0
High-Risk,1552,1,164,651,25.19201228878648
High-Risk,1552,1.5,82,651,12.59600614439324
High-Risk,1552,2,227,651,34.86943164362519
High-Risk,1552,2.5,117,651,17.972350230414747
High-Risk,1552,5,61,651,9.37019969278034
High-Risk,1552,10,0,651,0
High-Risk,1552,15,0,651,0
High-Risk,1552,20,0,651,0
High-Risk,1553,0.25,98704,138455,71.28958867502077
High-Risk,1553,0.5,27821,138455,20.093893322740243
High-Risk,1553,1,8375,138455,6.048896753457802
High-Risk,1553,1.5,2520,138455,1.8200859485031238
High-Risk,1553,2,762,138455,0.5503593225235636
High-Risk,1553,2.5,231,138455,0.16684121194611967
High-Risk,1553,5,39,138455,0.028167996822072154
High-Risk,1553,10,3,138455,0.002166768986313243
High-Risk,1553,15,0,138455,0
High-Risk,1553,20,0,138455,0
High-Risk,1554,0.25,111,925,12
High-Risk,1554,0.5,218,925,23.56756756756757
High-Risk,1554,1,192,925,20.756756756756754
High-Risk,1554,1.5,139,925,15.027027027027026
High-Risk,1554,2,12,925,1.2972972972972971
High-Risk,1554,2.5,242,925,26.16216216216216
High-Risk,1554,5,9,925,0.9729729729729729
High-Risk,1554,10,2,925,0.21621621621621623
High-Risk,1554,15,0,925,0
High-Risk,1554,20,0,925,0
High-Risk,1555,0.25,41,85,48.23529411764706
High-Risk,1555,0.5,44,85,51.76470588235295
High-Risk,1555,1,0,85,0
High-Risk,1555,1.5,0,85,0
High-Risk,1555,2,0,85,0
High-Risk,1555,2.5,0,85,0
High-Risk,1555,5,0,85,0
High-Risk,1555,10,0,85,0
High-Risk,1555,15,0,85,0
High-Risk,1555,20,0,85,0
High-Risk,1556,0.25,0,19,0
High-Risk,1556,0.5,19,19,100
High-Risk,1556,1,0,19,0
High-Risk,1556,1.5,0,19,0
High-Risk,1556,2,0,19,0
High-Risk,1556,2.5,0,19,0
High-Risk,1556,5,0,19,0
High-Risk,1556,10,0,19,0
High-Risk,1556,15,0,19,0
High-Risk,1556,20,0,19,0
High-Risk,1557,0.25,0,6514,0
High-Risk,1557,0.5,0,6514,0
High-Risk,1557,1,0,6514,0
High-Risk,1557,1.5,0,6514,0
High-Risk,1557,2,0,6514,0
High-Risk,1557,2.5,3,6514,0.0460546515198035
High-Risk,1557,5,585,6514,8.980657046361683
High-Risk,1557,10,1844,6514,28.308259134172552
High-Risk,1557,15,1314,6514,20.171937365673934
High-Risk,1557,20,2768,6514,42.49309180227203
High-Risk,1558,0.25,0,21,0
High-Risk,1558,0.5,0,21,0
High-Risk,1558,1,0,21,0
High-Risk,1558,1.5,0,21,0
High-Risk,1558,2,0,21,0
High-Risk,1558,2.5,0,21,0
High-Risk,1558,5,21,21,100
High-Risk,1558,10,0,21,0
High-Risk,1558,15,0,21,0
High-Risk,1558,20,0,21,0
High-Risk,1559,0.25,2,162,1.2345679012345678
High-Risk,1559,0.5,0,162,0
High-Risk,1559,1,51,162,31.48148148148148
High-Risk,1559,1.5,11,162,6.790123456790123
High-Risk,1559,2,0,162,0
High-Risk,1559,2.5,39,162,24.074074074074073
High-Risk,1559,5,6,162,3.7037037037037033
High-Risk,1559,10,53,162,32.71604938271605
High-Risk,1559,15,0,162,0
High-Risk,1559,20,0,162,0
High-Risk,1560,0.25,38,517,7.35009671179884
High-Risk,1560,0.5,254,517,49.129593810444874
High-Risk,1560,1,223,517,43.133462282398455
High-Risk,1560,1.5,2,517,0.3868471953578337
High-Risk,1560,2,0,517,0
High-Risk,1560,2.5,0,517,0
High-Risk,1560,5,0,517,0
High-Risk,1560,10,0,517,0
High-Risk,1560,15,0,517,0
High-Risk,1560,20,0,517,0
High-Risk,1561,0.25,10,29,34.48275862068966
High-Risk,1561,0.5,1,29,3.4482758620689653
High-Risk,1561,1,18,29,62.06896551724138
High-Risk,1561,1.5,0,29,0
High-Risk,1561,2,0,29,0
High-Risk,1561,2.5,0,29,0
High-Risk,1561,5,0,29,0
High-Risk,1561,10,0,29,0
High-Risk,1561,15,0,29,0
High-Risk,1561,20,0,29,0
High-Risk,1562,0.25,1116,4544,24.55985915492958
High-Risk,1562,0.5,1155,4544,25.4181338028169
High-Risk,1562,1,892,4544,19.630281690140844
High-Risk,1562,1.5,98,4544,2.1566901408450705
High-Risk,1562,2,307,4544,6.756161971830986
High-Risk,1562,2.5,146,4544,3.2130281690140845
High-Risk,1562,5,514,4544,11.31161971830986
High-Risk,1562,10,290,4544,6.382042253521127
High-Risk,1562,15,6,4544,0.13204225352112675
High-Risk,1562,20,20,4544,0.44014084507042256
High-Risk,1563,0.25,0,59518,0
High-Risk,1563,0.5,39,59518,0.06552639537618872
High-Risk,1563,1,774,59518,1.3004469236197453
High-Risk,1563,1.5,257,59518,0.43180214388924365
High-Risk,1563,2,230,59518,0.38643771632111296
High-Risk,1563,2.5,6604,59518,11.095802950367956
High-Risk,1563,5,42153,59518,70.82395241775598
High-Risk,1563,10,6210,59518,10.433818340670049
High-Risk,1563,15,317,59518,0.5326119829295339
High-Risk,1563,20,2934,59518,4.929601129070197
High-Risk,1564,0.25,7,734,0.9536784741144414
High-Risk,1564,0.5,22,734,2.997275204359673
High-Risk,1564,1,14,734,1.9073569482288828
High-Risk,1564,1.5,196,734,26.70299727520436
High-Risk,1564,2,158,734,21.525885558583106
High-Risk,1564,2.5,202,734,27.520435967302454
High-Risk,1564,5,64,734,8.71934604904632
High-Risk,1564,10,66,734,8.991825613079019
High-Risk,1564,15,5,734,0.6811989100817438
High-Risk,1564,20,0,734,0
High-Risk,1565,0.25,124,246,50.40650406504065
High-Risk,1565,0.5,108,246,43.90243902439025
High-Risk,1565,1,14,246,5.691056910569105
High-Risk,1565,1.5,0,246,0
High-Risk,1565,2,0,246,0
High-Risk,1565,2.5,0,246,0
High-Risk,1565,5,0,246,0
High-Risk,1565,10,0,246,0
High-Risk,1565,15,0,246,0
High-Risk,1565,20,0,246,0
High-Risk,1566,0.25,0,330,0
High-Risk,1566,0.5,0,330,0
High-Risk,1566,1,0,330,0
High-Risk,1566,1.5,0,330,0
High-Risk,1566,2,0,330,0
High-Risk,1566,2.5,161,330,48.78787878787879
High-Risk,1566,5,169,330,51.21212121212121
High-Risk,1566,10,0,330,0
High-Risk,1566,15,0,330,0
High-Risk,1566,20,0,330,0
High-Risk,1567,0.25,335,1624,20.628078817733993
High-Risk,1567,0.5,780,1624,48.029556650246306
High-Risk,1567,1,435,1624,26.785714285714285
High-Risk,1567,1.5,0,1624,0
High-Risk,1567,2,74,1624,4.556650246305419
High-Risk,1567,2.5,0,1624,0
High-Risk,1567,5,0,1624,0
High-Risk,1567,10,0,1624,0
High-Risk,1567,15,0,1624,0
High-Risk,1567,20,0,1624,0
High-Risk,1568,0.25,0,2324,0
High-Risk,1568,0.5,11,2324,0.47332185886402756
High-Risk,1568,1,1084,2324,46.64371772805508
High-Risk,1568,1.5,337,2324,14.500860585197934
High-Risk,1568,2,259,2324,11.144578313253012
High-Risk,1568,2.5,307,2324,13.20998278829604
High-Risk,1568,5,210,2324,9.036144578313253
High-Risk,1568,10,73,2324,3.141135972461274
High-Risk,1568,15,43,2324,1.8502581755593803
High-Risk,1568,20,0,2324,0
High-Risk,1569,0.25,11,267,4.119850187265917
High-Risk,1569,0.5,0,267,0
High-Risk,1569,1,10,267,3.7453183520599254
High-Risk,1569,1.5,26,267,9.737827715355806
High-Risk,1569,2,0,267,0
High-Risk,1569,2.5,197,267,73.78277153558052
High-Risk,1569,5,0,267,0
High-Risk,1569,10,23,267,8.614232209737828
High-Risk,1569,15,0,267,0
High-Risk,1569,20,0,267,0
High-Risk,1570,0.25,0,67,0
High-Risk,1570,0.5,0,67,0
High-Risk,1570,1,0,67,0
High-Risk,1570,1.5,0,67,0
High-Risk,1570,2,0,67,0
High-Risk,1570,2.5,67,67,100
High-Risk,1570,5,0,67,0
High-Risk,1570,10,0,67,0
High-Risk,1570,15,0,67,0
High-Risk,1570,20,0,67,0
High-Risk,1571,0.25,302,1422,21.237693389592124
High-Risk,1571,0.5,567,1422,39.87341772151899
High-Risk,1571,1,449,1422,31.575246132208157
High-Risk,1571,1.5,74,1422,5.20393811533052
High-Risk,1571,2,28,1422,1.969057665260197
High-Risk,1571,2.5,2,1422,0.14064697609001406
High-Risk,1571,5,0,1422,0
High-Risk,1571,10,0,1422,0
High-Risk,1571,15,0,1422,0
High-Risk,1571,20,0,1422,0
High-Risk,1572,0.25,9,39,23.076923076923077
High-Risk,1572,0.5,3,39,7.6923076923076925
High-Risk,1572,1,7,39,17.94871794871795
High-Risk,1572,1.5,20,39,51.28205128205128
High-Risk,1572,2,0,39,0
High-Risk,1572,2.5,0,39,0
High-Risk,1572,5,0,39,0
High-Risk,1572,10,0,39,0
High-Risk,1572,15,0,39,0
High-Risk,1572,20,0,39,0
High-Risk,1573,0.25,21,21,100
High-Risk,1573,0.5,0,21,0
High-Risk,1573,1,0,21,0
High-Risk,1573,1.5,0,21,0
High-Risk,1573,2,0,21,0
High-Risk,1573,2.5,0,21,0
High-Risk,1573,5,0,21,0
High-Risk,1573,10,0,21,0
High-Risk,1573,15,0,21,0
High-Risk,1573,20,0,21,0
High-Risk,1574,0.25,29,29,100
High-Risk,1574,0.5,0,29,0
High-Risk,1574,1,0,29,0
High-Risk,1574,1.5,0,29,0
High-Risk,1574,2,0,29,0
High-Risk,1574,2.5,0,29,0
High-Risk,1574,5,0,29,0
High-Risk,1574,10,0,29,0
High-Risk,1574,15,0,29,0
High-Risk,1574,20,0,29,0
High-Risk,1575,0.25,0,19,0
High-Risk,1575,0.5,0,19,0
High-Risk,1575,1,19,19,100
High-Risk,1575,1.5,0,19,0
High-Risk,1575,2,0,19,0
High-Risk,1575,2.5,0,19,0
High-Risk,1575,5,0,19,0
High-Risk,1575,10,0,19,0
High-Risk,1575,15,0,19,0
High-Risk,1575,20,0,19,0
High-Risk,1576,0.25,1,884,0.11312217194570137
High-Risk,1576,0.5,76,884,8.597285067873303
High-Risk,1576,1,773,884,87.44343891402715
High-Risk,1576,1.5,19,884,2.1493212669683257
High-Risk,1576,2,15,884,1.6968325791855203
High-Risk,1576,2.5,0,884,0
High-Risk,1576,5,0,884,0
High-Risk,1576,10,0,884,0
High-Risk,1576,15,0,884,0
High-Risk,1576,20,0,884,0
High-Risk,1577,0.25,24,332,7.228915662650602
High-Risk,1577,0.5,16,332,4.819277108433735
High-Risk,1577,1,54,332,16.265060240963855
High-Risk,1577,1.5,28,332,8.433734939759036
High-Risk,1577,2,37,332,11.144578313253012
High-Risk,1577,2.5,22,332,6.626506024096386
High-Risk,1577,5,44,332,13.253012048192772
High-Risk,1577,10,42,332,12.650602409638553
High-Risk,1577,15,42,332,12.650602409638553
High-Risk,1577,20,23,332,6.927710843373494
High-Risk,1578,0.25,40,40,100
High-Risk,1578,0.5,0,40,0
High-Risk,1578,1,0,40,0
High-Risk,1578,1.5,0,40,0
High-Risk,1578,2,0,40,0
High-Risk,1578,2.5,0,40,0
High-Risk,1578,5,0,40,0
High-Risk,1578,10,0,40,0
High-Risk,1578,15,0,40,0
High-Risk,1578,20,0,40,0
High-Risk,1579,0.25,63,63,100
High-Risk,1579,0.5,0,63,0
High-Risk,1579,1,0,63,0
High-Risk,1579,1.5,0,63,0
High-Risk,1579,2,0,63,0
High-Risk,1579,2.5,0,63,0
High-Risk,1579,5,0,63,0
High-Risk,1579,10,0,63,0
High-Risk,1579,15,0,63,0
High-Risk,1579,20,0,63,0
High-Risk,1580,0.25,466,822,56.69099756690997
High-Risk,1580,0.5,356,822,43.30900243309003
High-Risk,1580,1,0,822,0
High-Risk,1580,1.5,0,822,0
High-Risk,1580,2,0,822,0
High-Risk,1580,2.5,0,822,0
High-Risk,1580,5,0,822,0
High-Risk,1580,10,0,822,0
High-Risk,1580,15,0,822,0
High-Risk,1580,20,0,822,0
High-Risk,1581,0.25,249,5027,4.953252436841058
High-Risk,1581,0.5,1342,5027,26.695842450765866
High-Risk,1581,1,1408,5027,28.00875273522976
High-Risk,1581,1.5,883,5027,17.565148199721502
High-Risk,1581,2,189,5027,3.759697632782972
High-Risk,1581,2.5,411,5027,8.175850407797892
High-Risk,1581,5,368,5027,7.320469464889596
High-Risk,1581,10,177,5027,3.5209866719713547
High-Risk,1581,15,0,5027,0
High-Risk,1581,20,0,5027,0
High-Risk,1582,0.25,4450,10580,42.06049149338374
High-Risk,1582,0.5,4566,10580,43.156899810964084
High-Risk,1582,1,1350,10580,12.75992438563327
High-Risk,1582,1.5,0,10580,0
High-Risk,1582,2,214,10580,2.0226843100189034
High-Risk,1582,2.5,0,10580,0
High-Risk,1582,5,0,10580,0
High-Risk,1582,10,0,10580,0
High-Risk,1582,15,0,10580,0
High-Risk,1582,20,0,10580,0
High-Risk,1583,0.25,0,412,0
High-Risk,1583,0.5,0,412,0
High-Risk,1583,1,280,412,67.96116504854369
High-Risk,1583,1.5,0,412,0
High-Risk,1583,2,132,412,32.038834951456316
High-Risk,1583,2.5,0,412,0
High-Risk,1583,5,0,412,0
High-Risk,1583,10,0,412,0
High-Risk,1583,15,0,412,0
High-Risk,1583,20,0,412,0
High-Risk,1584,0.25,2076,5054,41.07637514839731
High-Risk,1584,0.5,1548,5054,30.629204590423427
High-Risk,1584,1,981,5054,19.410368025326473
High-Risk,1584,1.5,27,5054,0.5342303126236644
High-Risk,1584,2,357,5054,7.063711911357341
High-Risk,1584,2.5,45,5054,0.890383854372774
High-Risk,1584,5,13,5054,0.25722200237435694
High-Risk,1584,10,7,5054,0.13850415512465375
High-Risk,1584,15,0,5054,0
High-Risk,1584,20,0,5054,0
High-Risk,1585,0.25,0,779,0
High-Risk,1585,0.5,0,779,0
High-Risk,1585,1,363,779,46.59820282413351
High-Risk,1585,1.5,0,779,0
High-Risk,1585,2,0,779,0
High-Risk,1585,2.5,313,779,40.17971758664955
High-Risk,1585,5,0,779,0
High-Risk,1585,10,103,779,13.222079589216944
High-Risk,1585,15,0,779,0
High-Risk,1585,20,0,779,0
High-Risk,1586,0.25,170,32181,0.5282620179609087
High-Risk,1586,0.5,3893,32181,12.097200211304807
High-Risk,1586,1,21065,32181,65.45787887262671
High-Risk,1586,1.5,111,32181,0.34492402349212264
High-Risk,1586,2,493,32181,1.531959852086635
High-Risk,1586,2.5,5747,32181,17.858363630713775
High-Risk,1586,5,702,32181,2.181411391815046
High-Risk,1586,10,0,32181,0
High-Risk,1586,15,0,32181,0
High-Risk,1586,20,0,32181,0
High-Risk,1587,0.25,249,2067,12.046444121915819
High-Risk,1587,0.5,399,2067,19.3033381712627
High-Risk,1587,1,1317,2067,63.7155297532656
High-Risk,1587,1.5,15,2067,0.7256894049346879
High-Risk,1587,2,18,2067,0.8708272859216255
High-Risk,1587,2.5,69,2067,3.3381712626995643
High-Risk,1587,5,0,2067,0
High-Risk,1587,10,0,2067,0
High-Risk,1587,15,0,2067,0
High-Risk,1587,20,0,2067,0
High-Risk,1588,0.25,15,1974,0.7598784194528876
High-Risk,1588,0.5,106,1974,5.369807497467072
High-Risk,1588,1,102,1974,5.167173252279635
High-Risk,1588,1.5,0,1974,0
High-Risk,1588,2,226,1974,11.448834853090172
High-Risk,1588,2.5,188,1974,9.523809523809524
High-Risk,1588,5,110,1974,5.572441742654509
High-Risk,1588,10,105,1974,5.319148936170213
High-Risk,1588,15,1,1974,0.050658561296859174
High-Risk,1588,20,1121,1974,56.78824721377913
High-Risk,1589,0.25,41,485,8.45360824742268
High-Risk,1589,0.5,58,485,11.958762886597938
High-Risk,1589,1,140,485,28.865979381443296
High-Risk,1589,1.5,0,485,0
High-Risk,1589,2,100,485,20.618556701030926
High-Risk,1589,2.5,97,485,20
High-Risk,1589,5,49,485,10.103092783505154
High-Risk,1589,10,0,485,0
High-Risk,1589,15,0,485,0
High-Risk,1589,20,0,485,0
High-Risk,1590,0.25,1740,11304,15.392781316348195
High-Risk,1590,0.5,9358,11304,82.78485491861288
High-Risk,1590,1,140,11304,1.2384996461429583
High-Risk,1590,1.5,0,11304,0
High-Risk,1590,2,0,11304,0
High-Risk,1590,2.5,12,11304,0.10615711252653928
High-Risk,1590,5,54,11304,0.47770700636942676
High-Risk,1590,10,0,11304,0
High-Risk,1590,15,0,11304,0
High-Risk,1590,20,0,11304,0
High-Risk,1591,0.25,6,249,2.4096385542168677
High-Risk,1591,0.5,214,249,85.94377510040161
High-Risk,1591,1,29,249,11.646586345381527
High-Risk,1591,1.5,0,249,0
High-Risk,1591,2,0,249,0
High-Risk,1591,2.5,0,249,0
High-Risk,1591,5,0,249,0
High-Risk,1591,10,0,249,0
High-Risk,1591,15,0,249,0
High-Risk,1591,20,0,249,0
High-Risk,1592,0.25,0,8,0
High-Risk,1592,0.5,8,8,100
High-Risk,1592,1,0,8,0
High-Risk,1592,1.5,0,8,0
High-Risk,1592,2,0,8,0
High-Risk,1592,2.5,0,8,0
High-Risk,1592,5,0,8,0
High-Risk,1592,10,0,8,0
High-Risk,1592,15,0,8,0
High-Risk,1592,20,0,8,0
High-Risk,1593,0.25,1690,4282,39.467538533395604
High-Risk,1593,0.5,1277,4282,29.822512844465205
High-Risk,1593,1,1039,4282,24.26436244745446
High-Risk,1593,1.5,0,4282,0
High-Risk,1593,2,276,4282,6.445586174684727
High-Risk,1593,2.5,0,4282,0
High-Risk,1593,5,0,4282,0
High-Risk,1593,10,0,4282,0
High-Risk,1593,15,0,4282,0
High-Risk,1593,20,0,4282,0
High-Risk,1594,0.25,228,410,55.60975609756098
High-Risk,1594,0.5,103,410,25.121951219512194
High-Risk,1594,1,78,410,19.024390243902438
High-Risk,1594,1.5,0,410,0
High-Risk,1594,2,0,410,0
High-Risk,1594,2.5,1,410,0.24390243902439024
High-Risk,1594,5,0,410,0
High-Risk,1594,10,0,410,0
High-Risk,1594,15,0,410,0
High-Risk,1594,20,0,410,0
High-Risk,1595,0.25,3294,12924,25.487465181058493
High-Risk,1595,0.5,6222,12924,48.14298978644382
High-Risk,1595,1,2992,12924,23.150727329000308
High-Risk,1595,1.5,0,12924,0
High-Risk,1595,2,163,12924,1.2612194367069018
High-Risk,1595,2.5,129,12924,0.9981429897864439
High-Risk,1595,5,124,12924,0.9594552770040236
High-Risk,1595,10,0,12924,0
High-Risk,1595,15,0,12924,0
High-Risk,1595,20,0,12924,0
High-Risk,1596,0.25,0,236,0
High-Risk,1596,0.5,123,236,52.118644067796616
High-Risk,1596,1,99,236,41.94915254237288
High-Risk,1596,1.5,0,236,0
High-Risk,1596,2,14,236,5.932203389830509
High-Risk,1596,2.5,0,236,0
High-Risk,1596,5,0,236,0
High-Risk,1596,10,0,236,0
High-Risk,1596,15,0,236,0
High-Risk,1596,20,0,236,0
High-Risk,1597,0.25,90,4079,2.2064231429271883
High-Risk,1597,0.5,334,4079,8.188281441529787
High-Risk,1597,1,512,4079,12.55209610198578
High-Risk,1597,1.5,103,4079,2.5251287080166707
High-Risk,1597,2,781,4079,19.146849718068154
High-Risk,1597,2.5,1000,4079,24.515812699190977
High-Risk,1597,5,1104,4079,27.06545721990684
High-Risk,1597,10,107,4079,2.6231919588134347
High-Risk,1597,15,14,4079,0.34322137778867373
High-Risk,1597,20,34,4079,0.8335376317724933
High-Risk,1598,0.25,27,718,3.7604456824512535
High-Risk,1598,0.5,440,718,61.28133704735376
High-Risk,1598,1,219,718,30.501392757660167
High-Risk,1598,1.5,0,718,0
High-Risk,1598,2,0,718,0
High-Risk,1598,2.5,0,718,0
High-Risk,1598,5,0,718,0
High-Risk,1598,10,0,718,0
High-Risk,1598,15,0,718,0
High-Risk,1598,20,32,718,4.456824512534819
High-Risk,1599,0.25,162,5171,3.1328563140591763
High-Risk,1599,0.5,29,5171,0.5608199574550378
High-Risk,1599,1,3497,5171,67.6271514213885
High-Risk,1599,1.5,0,5171,0
High-Risk,1599,2,1308,5171,25.294913943144458
High-Risk,1599,2.5,0,5171,0
High-Risk,1599,5,175,5171,3.3842583639528137
High-Risk,1599,10,0,5171,0
High-Risk,1599,15,0,5171,0
High-Risk,1599,20,0,5171,0
High-Risk,1600,0.25,488,552,88.40579710144928
High-Risk,1600,0.5,26,552,4.710144927536232
High-Risk,1600,1,38,552,6.884057971014493
High-Risk,1600,1.5,0,552,0
High-Risk,1600,2,0,552,0
High-Risk,1600,2.5,0,552,0
High-Risk,1600,5,0,552,0
High-Risk,1600,10,0,552,0
High-Risk,1600,15,0,552,0
High-Risk,1600,20,0,552,0
High-Risk,1601,0.25,0,2844,0
High-Risk,1601,0.5,0,2844,0
High-Risk,1601,1,1244,2844,43.741209563994374
High-Risk,1601,1.5,0,2844,0
High-Risk,1601,2,0,2844,0
High-Risk,1601,2.5,818,2844,28.76230661040788
High-Risk,1601,5,751,2844,26.40646976090014
High-Risk,1601,10,31,2844,1.090014064697609
High-Risk,1601,15,0,2844,0
High-Risk,1601,20,0,2844,0
High-Risk,1602,0.25,17,10782,0.1576701910591727
High-Risk,1602,0.5,782,10782,7.252828788721944
High-Risk,1602,1,2462,10782,22.83435355221666
High-Risk,1602,1.5,2072,10782,19.217213874976814
High-Risk,1602,2,1747,10782,16.202930810610276
High-Risk,1602,2.5,1904,10782,17.659061398627344
High-Risk,1602,5,1662,10782,15.414579855314415
High-Risk,1602,10,132,10782,1.2242626599888704
High-Risk,1602,15,4,10782,0.03709886848451122
High-Risk,1602,20,0,10782,0
High-Risk,1603,0.25,0,1600,0
High-Risk,1603,0.5,4,1600,0.25
High-Risk,1603,1,36,1600,2.25
High-Risk,1603,1.5,4,1600,0.25
High-Risk,1603,2,39,1600,2.4375
High-Risk,1603,2.5,132,1600,8.25
High-Risk,1603,5,211,1600,13.1875
High-Risk,1603,10,334,1600,20.875
High-Risk,1603,15,111,1600,6.937500000000001
High-Risk,1603,20,729,1600,45.5625
High-Risk,1604,0.25,12927,143781,8.99075677593006
High-Risk,1604,0.5,13662,143781,9.50195088363553
High-Risk,1604,1,63585,143781,44.2235065829282
High-Risk,1604,1.5,92,143781,0.0639862012366029
High-Risk,1604,2,28595,143781,19.887885047398473
High-Risk,1604,2.5,463,143781,0.32201751274507756
High-Risk,1604,5,24120,143781,16.775512758987627
High-Risk,1604,10,337,143781,0.2343842371384258
High-Risk,1604,15,0,143781,0
High-Risk,1604,20,0,143781,0
High-Risk,1605,0.25,4,58,6.896551724137931
High-Risk,1605,0.5,37,58,63.793103448275865
High-Risk,1605,1,17,58,29.310344827586203
High-Risk,1605,1.5,0,58,0
High-Risk,1605,2,0,58,0
High-Risk,1605,2.5,0,58,0
High-Risk,1605,5,0,58,0
High-Risk,1605,10,0,58,0
High-Risk,1605,15,0,58,0
High-Risk,1605,20,0,58,0
High-Risk,1606,0.25,2568,24731,10.38372892321378
High-Risk,1606,0.5,11696,24731,47.292871295135654
High-Risk,1606,1,8604,24731,34.79034410254337
High-Risk,1606,1.5,337,24731,1.3626622457644253
High-Risk,1606,2,854,24731,3.453155958109256
High-Risk,1606,2.5,631,24731,2.551453641179087
