group,id_player,prev_outcome,n_round,n_round_change,stake_change_prop,stake_change_size_overall,stake_change_level_overall,stake_change_size,stake_change_level
Low-Risk,LR_194,win,102,1,0.9803921568627451,0.004901960784313725,0.00980392156862745,0.5,1
Low-Risk,LR_195,loss,58,1,1.7241379310344827,-0.01293103448275862,-0.034482758620689655,-0.75,-2
Low-Risk,LR_195,win,14,0,0,0,0,NA,NA
Low-Risk,LR_196,loss,111,9,8.108108108108109,-0.02927927927927928,-0.06306306306306306,-0.3611111111111111,-0.7777777777777778
Low-Risk,LR_196,win,27,0,0,0,0,NA,NA
Low-Risk,LR_197,loss,38,0,0,0,0,NA,NA
Low-Risk,LR_197,win,12,0,0,0,0,NA,NA
Low-Risk,LR_198,loss,211,0,0,0,0,NA,NA
Low-Risk,LR_198,win,70,0,0,0,0,NA,NA
Low-Risk,LR_199,loss,137,1,0.7299270072992701,0.0018248175182481751,0.0072992700729927005,0.25,1
Low-Risk,LR_199,win,30,0,0,0,0,NA,NA
Low-Risk,LR_2,loss,160,0,0,0,0,NA,NA
Low-Risk,LR_2,win,47,0,0,0,0,NA,NA
Low-Risk,LR_20,loss,20,0,0,0,0,NA,NA
Low-Risk,LR_20,win,3,0,0,0,0,NA,NA
Low-Risk,LR_200,loss,41,0,0,0,0,NA,NA
Low-Risk,LR_200,win,4,0,0,0,0,NA,NA
Low-Risk,LR_201,loss,62,0,0,0,0,NA,NA
Low-Risk,LR_201,win,15,0,0,0,0,NA,NA
Low-Risk,LR_202,loss,4,0,0,0,0,NA,NA
Low-Risk,LR_202,win,1,0,0,0,0,NA,NA
Low-Risk,LR_203,loss,614,0,0,0,0,NA,NA
Low-Risk,LR_203,win,143,0,0,0,0,NA,NA
Low-Risk,LR_204,loss,11,0,0,0,0,NA,NA
Low-Risk,LR_204,win,1,0,0,0,0,NA,NA
Low-Risk,LR_205,loss,86,3,3.488372093023256,-0.014534883720930232,-0.03488372093023256,-0.4166666666666667,-1
Low-Risk,LR_205,win,21,0,0,0,0,NA,NA
Low-Risk,LR_206,loss,52,0,0,0,0,NA,NA
Low-Risk,LR_206,win,18,0,0,0,0,NA,NA
Low-Risk,LR_207,loss,38,0,0,0,0,NA,NA
Low-Risk,LR_207,win,10,0,0,0,0,NA,NA
Low-Risk,LR_208,loss,72,0,0,0,0,NA,NA
Low-Risk,LR_208,win,28,0,0,0,0,NA,NA
Low-Risk,LR_209,loss,30,0,0,0,0,NA,NA
Low-Risk,LR_209,win,4,0,0,0,0,NA,NA
Low-Risk,LR_21,loss,8,0,0,0,0,NA,NA
Low-Risk,LR_21,win,4,0,0,0,0,NA,NA
Low-Risk,LR_210,loss,90,0,0,0,0,NA,NA
Low-Risk,LR_210,win,36,0,0,0,0,NA,NA
Low-Risk,LR_211,loss,16,0,0,0,0,NA,NA
Low-Risk,LR_211,win,6,0,0,0,0,NA,NA
Low-Risk,LR_212,loss,29,0,0,0,0,NA,NA
Low-Risk,LR_212,win,8,0,0,0,0,NA,NA
Low-Risk,LR_213,loss,192,0,0,0,0,NA,NA
Low-Risk,LR_213,win,58,0,0,0,0,NA,NA
Low-Risk,LR_214,loss,81,0,0,0,0,NA,NA
Low-Risk,LR_214,win,23,0,0,0,0,NA,NA
Low-Risk,LR_215,loss,762,35,4.593175853018373,0.007217847769028871,0.003937007874015748,0.15714285714285714,0.08571428571428572
Low-Risk,LR_215,win,255,5,1.9607843137254901,0.027450980392156862,0.0196078431372549,1.4,1
Low-Risk,LR_216,loss,21,0,0,0,0,NA,NA
Low-Risk,LR_216,win,3,0,0,0,0,NA,NA
Low-Risk,LR_217,loss,113,37,32.743362831858406,-0.011061946902654867,-0.04424778761061947,-0.033783783783783786,-0.13513513513513514
Low-Risk,LR_217,win,34,13,38.23529411764706,0.014705882352941176,0.08823529411764706,0.038461538461538464,0.23076923076923078
Low-Risk,LR_218,loss,306,1,0.32679738562091504,0.0016339869281045752,0.0032679738562091504,0.5,1
Low-Risk,LR_218,win,89,1,1.1235955056179776,0.011235955056179775,0.02247191011235955,1,2
Low-Risk,LR_219,loss,16,1,6.25,-0.015625,-0.0625,-0.25,-1
Low-Risk,LR_219,win,1,0,0,0,0,NA,NA
Low-Risk,LR_22,loss,227,7,3.0837004405286343,-0.014317180616740088,-0.03524229074889868,-0.4642857142857143,-1.1428571428571428
Low-Risk,LR_22,win,76,3,3.9473684210526314,0.029605263157894735,0.06578947368421052,0.75,1.6666666666666667
Low-Risk,LR_220,loss,9,0,0,0,0,NA,NA
Low-Risk,LR_221,loss,88,1,1.1363636363636365,0.005681818181818182,0.011363636363636364,0.5,1
Low-Risk,LR_221,win,26,0,0,0,0,NA,NA
Low-Risk,LR_222,loss,1,0,0,0,0,NA,NA
Low-Risk,LR_223,loss,1002,0,0,0,0,NA,NA
Low-Risk,LR_223,win,306,0,0,0,0,NA,NA
Low-Risk,LR_224,loss,1,0,0,0,0,NA,NA
Low-Risk,LR_226,loss,14,1,7.142857142857142,-0.07142857142857142,-0.14285714285714285,-1,-2
Low-Risk,LR_226,win,6,0,0,0,0,NA,NA
Low-Risk,LR_227,loss,217,10,4.6082949308755765,-0.0034562211981566822,-0.013824884792626729,-0.075,-0.3
Low-Risk,LR_227,win,74,0,0,0,0,NA,NA
Low-Risk,LR_228,loss,26,0,0,0,0,NA,NA
Low-Risk,LR_228,win,7,0,0,0,0,NA,NA
Low-Risk,LR_229,loss,993,18,1.812688821752266,0.005035246727089627,-0.002014098690835851,0.2777777777777778,-0.1111111111111111
Low-Risk,LR_229,win,318,2,0.628930817610063,0.012578616352201259,0.012578616352201259,2,2
Low-Risk,LR_23,loss,9,0,0,0,0,NA,NA
Low-Risk,LR_23,win,2,0,0,0,0,NA,NA
Low-Risk,LR_230,loss,14,0,0,0,0,NA,NA
Low-Risk,LR_230,win,4,0,0,0,0,NA,NA
Low-Risk,LR_231,loss,82,2,2.4390243902439024,0,0,0,0
Low-Risk,LR_231,win,26,1,3.8461538461538463,0.009615384615384616,0.038461538461538464,0.25,1
Low-Risk,LR_232,loss,7,0,0,0,0,NA,NA
Low-Risk,LR_233,loss,38,0,0,0,0,NA,NA
Low-Risk,LR_233,win,11,0,0,0,0,NA,NA
Low-Risk,LR_234,loss,96,3,3.125,0.005208333333333333,0.010416666666666666,0.16666666666666666,0.3333333333333333
Low-Risk,LR_234,win,26,1,3.8461538461538463,-0.028846153846153848,-0.07692307692307693,-0.75,-2
Low-Risk,LR_235,loss,391,0,0,0,0,NA,NA
Low-Risk,LR_235,win,96,0,0,0,0,NA,NA
Low-Risk,LR_236,loss,788,6,0.7614213197969544,3.1725888324873094e-4,0,0.041666666666666664,0
Low-Risk,LR_236,win,239,3,1.2552301255230125,0.0020920502092050207,0.0041841004184100415,0.16666666666666666,0.3333333333333333
Low-Risk,LR_237,loss,1625,6,0.3692307692307692,0.002769230769230769,0.003076923076923077,0.75,0.8333333333333334
Low-Risk,LR_237,win,524,0,0,0,0,NA,NA
Low-Risk,LR_238,loss,20,1,5,0.025,0.05,0.5,1
Low-Risk,LR_238,win,3,0,0,0,0,NA,NA
Low-Risk,LR_239,loss,14,2,14.285714285714285,-0.08928571428571429,-0.21428571428571427,-0.625,-1.5
Low-Risk,LR_239,win,3,0,0,0,0,NA,NA
Low-Risk,LR_24,loss,609,37,6.075533661740558,-0.002052545155993432,-0.0049261083743842365,-0.033783783783783786,-0.08108108108108109
Low-Risk,LR_24,win,172,0,0,0,0,NA,NA
Low-Risk,LR_240,loss,131,3,2.2900763358778624,0.003816793893129771,0.007633587786259542,0.16666666666666666,0.3333333333333333
Low-Risk,LR_240,win,41,0,0,0,0,NA,NA
Low-Risk,LR_241,loss,97,0,0,0,0,NA,NA
Low-Risk,LR_241,win,35,1,2.857142857142857,0.007142857142857143,0.02857142857142857,0.25,1
Low-Risk,LR_242,loss,81,0,0,0,0,NA,NA
Low-Risk,LR_242,win,20,0,0,0,0,NA,NA
Low-Risk,LR_243,loss,86,4,4.651162790697675,-0.0029069767441860465,0,-0.0625,0
Low-Risk,LR_243,win,19,1,5.263157894736842,0.05263157894736842,0.10526315789473684,1,2
Low-Risk,LR_244,loss,9,0,0,0,0,NA,NA
Low-Risk,LR_244,win,1,0,0,0,0,NA,NA
Low-Risk,LR_245,loss,3390,108,3.185840707964602,-0.02094395280235988,-0.03185840707964602,-0.6574074074074074,-1
Low-Risk,LR_245,win,937,11,1.1739594450373532,0.02534685165421558,0.023479188900747065,2.159090909090909,2
Low-Risk,LR_246,loss,107,1,0.9345794392523363,-0.016355140186915886,-0.037383177570093455,-1.75,-4
Low-Risk,LR_246,win,27,0,0,0,0,NA,NA
Low-Risk,LR_247,loss,103,0,0,0,0,NA,NA
Low-Risk,LR_247,win,25,0,0,0,0,NA,NA
Low-Risk,LR_248,loss,27,1,3.7037037037037033,-0.027777777777777776,-0.07407407407407407,-0.75,-2
Low-Risk,LR_248,win,4,0,0,0,0,NA,NA
Low-Risk,LR_249,loss,2,0,0,0,0,NA,NA
Low-Risk,LR_25,loss,14,0,0,0,0,NA,NA
Low-Risk,LR_25,win,3,0,0,0,0,NA,NA
Low-Risk,LR_250,loss,28,2,7.142857142857142,0.017857142857142856,0.03571428571428571,0.25,0.5
Low-Risk,LR_250,win,8,0,0,0,0,NA,NA
Low-Risk,LR_251,loss,21,0,0,0,0,NA,NA
Low-Risk,LR_251,win,10,0,0,0,0,NA,NA
Low-Risk,LR_252,loss,85,4,4.705882352941177,-0.0058823529411764705,-0.023529411764705882,-0.125,-0.5
Low-Risk,LR_252,win,23,1,4.3478260869565215,0.010869565217391304,0.043478260869565216,0.25,1
Low-Risk,LR_253,loss,137,0,0,0,0,NA,NA
Low-Risk,LR_253,win,44,0,0,0,0,NA,NA
Low-Risk,LR_254,loss,97,1,1.0309278350515463,-0.002577319587628866,-0.010309278350515464,-0.25,-1
Low-Risk,LR_254,win,26,0,0,0,0,NA,NA
Low-Risk,LR_255,loss,665,24,3.6090225563909777,-0.002631578947368421,-0.006015037593984963,-0.07291666666666667,-0.16666666666666666
Low-Risk,LR_255,win,211,0,0,0,0,NA,NA
Low-Risk,LR_256,loss,434,2,0.4608294930875576,-0.001152073732718894,-0.004608294930875576,-0.25,-1
Low-Risk,LR_256,win,150,1,0.6666666666666667,0.0016666666666666668,0.006666666666666667,0.25,1
Low-Risk,LR_257,loss,85,0,0,0,0,NA,NA
Low-Risk,LR_257,win,15,0,0,0,0,NA,NA
Low-Risk,LR_258,loss,12,0,0,0,0,NA,NA
Low-Risk,LR_258,win,3,1,33.33333333333333,-0.16666666666666666,-0.3333333333333333,-0.5,-1
Low-Risk,LR_259,loss,24,0,0,0,0,NA,NA
Low-Risk,LR_259,win,3,0,0,0,0,NA,NA
Low-Risk,LR_26,loss,774,0,0,0,0,NA,NA
Low-Risk,LR_26,win,186,0,0,0,0,NA,NA
Low-Risk,LR_260,loss,57,0,0,0,0,NA,NA
Low-Risk,LR_260,win,23,0,0,0,0,NA,NA
Low-Risk,LR_261,loss,548,18,3.2846715328467155,0.012773722627737226,0.010948905109489052,0.3888888888888889,0.3333333333333333
Low-Risk,LR_261,win,157,1,0.6369426751592357,0.0031847133757961785,0.006369426751592357,0.5,1
Low-Risk,LR_262,loss,10,0,0,0,0,NA,NA
Low-Risk,LR_262,win,1,0,0,0,0,NA,NA
Low-Risk,LR_263,loss,683,0,0,0,0,NA,NA
Low-Risk,LR_263,win,191,0,0,0,0,NA,NA
Low-Risk,LR_264,loss,10,0,0,0,0,NA,NA
Low-Risk,LR_264,win,2,0,0,0,0,NA,NA
Low-Risk,LR_265,loss,1415,3,0.21201413427561835,-3.5335689045936394e-4,-7.067137809187279e-4,-0.16666666666666666,-0.3333333333333333
Low-Risk,LR_265,win,399,0,0,0,0,NA,NA
Low-Risk,LR_266,loss,33,0,0,0,0,NA,NA
Low-Risk,LR_266,win,6,0,0,0,0,NA,NA
Low-Risk,LR_267,loss,15,6,40,0,0,0,0
Low-Risk,LR_267,win,1,0,0,0,0,NA,NA
Low-Risk,LR_268,loss,3,0,0,0,0,NA,NA
Low-Risk,LR_268,win,1,0,0,0,0,NA,NA
Low-Risk,LR_269,loss,1,0,0,0,0,NA,NA
Low-Risk,LR_27,loss,149,1,0.6711409395973155,0.0016778523489932886,0.006711409395973154,0.25,1
Low-Risk,LR_27,win,35,0,0,0,0,NA,NA
Low-Risk,LR_270,loss,23,0,0,0,0,NA,NA
Low-Risk,LR_270,win,3,0,0,0,0,NA,NA
Low-Risk,LR_271,loss,24,1,4.166666666666666,-0.010416666666666666,-0.041666666666666664,-0.25,-1
Low-Risk,LR_271,win,8,0,0,0,0,NA,NA
Low-Risk,LR_272,loss,15,0,0,0,0,NA,NA
Low-Risk,LR_272,win,4,0,0,0,0,NA,NA
Low-Risk,LR_273,loss,637,22,3.453689167974882,-0.011381475667189953,-0.026687598116169546,-0.32954545454545453,-0.7727272727272727
Low-Risk,LR_273,win,193,3,1.5544041450777202,0.007772020725388601,0.015544041450777202,0.5,1
Low-Risk,LR_274,loss,2,0,0,0,0,NA,NA
Low-Risk,LR_275,loss,5,0,0,0,0,NA,NA
Low-Risk,LR_275,win,1,0,0,0,0,NA,NA
Low-Risk,LR_276,loss,354,1,0.2824858757062147,7.062146892655367e-4,0.002824858757062147,0.25,1
Low-Risk,LR_276,win,98,0,0,0,0,NA,NA
Low-Risk,LR_277,loss,149,0,0,0,0,NA,NA
Low-Risk,LR_277,win,34,0,0,0,0,NA,NA
Low-Risk,LR_278,loss,211,5,2.3696682464454977,-0.004739336492890996,-0.014218009478672985,-0.2,-0.6
Low-Risk,LR_278,win,59,0,0,0,0,NA,NA
Low-Risk,LR_279,loss,38,4,10.526315789473683,-0.013157894736842105,-0.05263157894736842,-0.125,-0.5
Low-Risk,LR_279,win,11,1,9.090909090909092,0.022727272727272728,0.09090909090909091,0.25,1
Low-Risk,LR_28,loss,151,3,1.9867549668874174,0.0347682119205298,0.006622516556291391,1.75,0.3333333333333333
Low-Risk,LR_28,win,59,0,0,0,0,NA,NA
Low-Risk,LR_280,loss,232,2,0.8620689655172413,0,0,0,0
Low-Risk,LR_280,win,62,0,0,0,0,NA,NA
Low-Risk,LR_281,loss,476,5,1.050420168067227,-5.252100840336134e-4,-0.0021008403361344537,-0.05,-0.2
Low-Risk,LR_281,win,157,0,0,0,0,NA,NA
Low-Risk,LR_282,loss,228,15,6.578947368421052,0.003289473684210526,0.008771929824561403,0.05,0.13333333333333333
Low-Risk,LR_282,win,58,8,13.793103448275861,-0.02586206896551724,-0.06896551724137931,-0.1875,-0.5
Low-Risk,LR_283,loss,35,0,0,0,0,NA,NA
Low-Risk,LR_283,win,10,0,0,0,0,NA,NA
Low-Risk,LR_284,loss,34,1,2.941176470588235,-0.022058823529411766,-0.058823529411764705,-0.75,-2
Low-Risk,LR_284,win,4,0,0,0,0,NA,NA
Low-Risk,LR_285,loss,1,1,100,-0.75,-2,-0.75,-2
Low-Risk,LR_286,loss,11,0,0,0,0,NA,NA
Low-Risk,LR_286,win,4,1,25,0.25,0.5,1,2
Low-Risk,LR_287,loss,8,0,0,0,0,NA,NA
Low-Risk,LR_288,loss,24,0,0,0,0,NA,NA
Low-Risk,LR_288,win,8,0,0,0,0,NA,NA
Low-Risk,LR_289,loss,1,0,0,0,0,NA,NA
Low-Risk,LR_29,loss,184,2,1.0869565217391304,-0.004076086956521739,-0.010869565217391304,-0.375,-1
Low-Risk,LR_29,win,44,0,0,0,0,NA,NA
Low-Risk,LR_290,loss,14,3,21.428571428571427,-0.07142857142857142,-0.14285714285714285,-0.3333333333333333,-0.6666666666666666
Low-Risk,LR_290,win,6,1,16.666666666666664,0.08333333333333333,0.16666666666666666,0.5,1
Low-Risk,LR_291,loss,626,1,0.1597444089456869,3.9936102236421724e-4,0.001597444089456869,0.25,1
Low-Risk,LR_291,win,176,1,0.5681818181818182,0.0014204545454545455,0.005681818181818182,0.25,1
Low-Risk,LR_292,loss,80,0,0,0,0,NA,NA
Low-Risk,LR_292,win,28,0,0,0,0,NA,NA
Low-Risk,LR_293,loss,15,1,6.666666666666667,0.16666666666666666,0.06666666666666667,2.5,1
Low-Risk,LR_294,loss,96,1,1.0416666666666665,0.005208333333333333,0.010416666666666666,0.5,1
Low-Risk,LR_294,win,16,0,0,0,0,NA,NA
Low-Risk,LR_295,loss,23,1,4.3478260869565215,-0.03260869565217391,-0.08695652173913043,-0.75,-2
Low-Risk,LR_295,win,7,0,0,0,0,NA,NA
Low-Risk,LR_296,loss,112,0,0,0,0,NA,NA
Low-Risk,LR_296,win,29,0,0,0,0,NA,NA
Low-Risk,LR_297,loss,37,0,0,0,0,NA,NA
Low-Risk,LR_297,win,10,0,0,0,0,NA,NA
Low-Risk,LR_298,loss,236,1,0.423728813559322,0.00211864406779661,0.00423728813559322,0.5,1
Low-Risk,LR_298,win,89,0,0,0,0,NA,NA
Low-Risk,LR_299,loss,50,1,2,-0.01,-0.02,-0.5,-1
Low-Risk,LR_299,win,21,0,0,0,0,NA,NA
Low-Risk,LR_3,loss,3,0,0,0,0,NA,NA
Low-Risk,LR_30,loss,334,1,0.29940119760479045,-0.0014970059880239522,-0.0029940119760479044,-0.5,-1
Low-Risk,LR_30,win,74,0,0,0,0,NA,NA
Low-Risk,LR_300,loss,134,3,2.2388059701492535,-0.009328358208955223,-0.022388059701492536,-0.4166666666666667,-1
Low-Risk,LR_300,win,40,0,0,0,0,NA,NA
Low-Risk,LR_301,loss,30,3,10,-0.13333333333333333,-0.13333333333333333,-1.3333333333333333,-1.3333333333333333
Low-Risk,LR_301,win,11,0,0,0,0,NA,NA
Low-Risk,LR_302,loss,9,0,0,0,0,NA,NA
Low-Risk,LR_302,win,2,0,0,0,0,NA,NA
Low-Risk,LR_303,loss,32,2,6.25,-0.0234375,-0.0625,-0.375,-1
Low-Risk,LR_303,win,7,0,0,0,0,NA,NA
Low-Risk,LR_304,loss,2517,17,0.6754072308303536,-9.932459276916965e-5,-3.972983710766786e-4,-0.014705882352941176,-0.058823529411764705
Low-Risk,LR_304,win,817,0,0,0,0,NA,NA
Low-Risk,LR_305,loss,368,1,0.2717391304347826,-0.001358695652173913,-0.002717391304347826,-0.5,-1
Low-Risk,LR_305,win,128,0,0,0,0,NA,NA
Low-Risk,LR_306,loss,413,23,5.569007263922518,-0.02602905569007264,-0.03631961259079903,-0.4673913043478261,-0.6521739130434783
Low-Risk,LR_306,win,123,6,4.878048780487805,0.04878048780487805,0.07317073170731707,1,1.5
Low-Risk,LR_308,loss,6,0,0,0,0,NA,NA
Low-Risk,LR_309,loss,29,0,0,0,0,NA,NA
Low-Risk,LR_309,win,7,0,0,0,0,NA,NA
Low-Risk,LR_31,loss,945,12,1.2698412698412698,-0.007407407407407408,-0.007407407407407408,-0.5833333333333334,-0.5833333333333334
Low-Risk,LR_31,win,297,3,1.0101010101010102,0.017676767676767676,0.010101010101010102,1.75,1
Low-Risk,LR_310,loss,68,0,0,0,0,NA,NA
Low-Risk,LR_310,win,16,0,0,0,0,NA,NA
Low-Risk,LR_311,loss,1261,10,0.7930214115781126,0.011895321173671689,0.010309278350515464,1.5,1.3
Low-Risk,LR_311,win,410,1,0.24390243902439024,0.0012195121951219512,0.0024390243902439024,0.5,1
Low-Risk,LR_312,loss,292,2,0.684931506849315,-8.561643835616438e-4,-0.003424657534246575,-0.125,-0.5
Low-Risk,LR_312,win,82,0,0,0,0,NA,NA
Low-Risk,LR_313,loss,23,0,0,0,0,NA,NA
Low-Risk,LR_313,win,2,0,0,0,0,NA,NA
Low-Risk,LR_314,loss,718,7,0.9749303621169917,-6.963788300835655e-4,0.001392757660167131,-0.07142857142857142,0.14285714285714285
Low-Risk,LR_314,win,177,1,0.5649717514124294,0.05084745762711865,0.02824858757062147,9,5
Low-Risk,LR_315,loss,60,1,1.6666666666666667,-0.0125,-0.03333333333333333,-0.75,-2
Low-Risk,LR_315,win,20,0,0,0,0,NA,NA
Low-Risk,LR_316,loss,33,1,3.0303030303030303,-0.022727272727272728,-0.06060606060606061,-0.75,-2
Low-Risk,LR_316,win,8,0,0,0,0,NA,NA
Low-Risk,LR_317,loss,10,0,0,0,0,NA,NA
Low-Risk,LR_317,win,9,0,0,0,0,NA,NA
Low-Risk,LR_318,loss,12,0,0,0,0,NA,NA
Low-Risk,LR_318,win,1,0,0,0,0,NA,NA
Low-Risk,LR_319,loss,43,0,0,0,0,NA,NA
Low-Risk,LR_319,win,9,0,0,0,0,NA,NA
Low-Risk,LR_32,loss,264,0,0,0,0,NA,NA
Low-Risk,LR_32,win,79,0,0,0,0,NA,NA
Low-Risk,LR_320,loss,19,0,0,0,0,NA,NA
Low-Risk,LR_320,win,7,0,0,0,0,NA,NA
Low-Risk,LR_321,loss,433,9,2.0785219399538106,-5.773672055427252e-4,-0.0023094688221709007,-0.027777777777777776,-0.1111111111111111
Low-Risk,LR_321,win,134,4,2.9850746268656714,0.005597014925373134,0.014925373134328358,0.1875,0.5
Low-Risk,LR_322,loss,8,1,12.5,-0.09375,-0.25,-0.75,-2
Low-Risk,LR_323,loss,54,0,0,0,0,NA,NA
Low-Risk,LR_323,win,15,0,0,0,0,NA,NA
Low-Risk,LR_324,loss,17,1,5.88235294117647,-0.04411764705882353,-0.11764705882352941,-0.75,-2
Low-Risk,LR_324,win,3,0,0,0,0,NA,NA
Low-Risk,LR_325,loss,643,50,7.776049766718507,0.003110419906687403,-0.0015552099533437014,0.04,-0.02
Low-Risk,LR_325,win,184,1,0.5434782608695652,0.002717391304347826,0.005434782608695652,0.5,1
Low-Risk,LR_326,loss,83,0,0,0,0,NA,NA
Low-Risk,LR_326,win,15,0,0,0,0,NA,NA
Low-Risk,LR_327,loss,77,1,1.2987012987012987,0.003246753246753247,0.012987012987012988,0.25,1
Low-Risk,LR_327,win,13,0,0,0,0,NA,NA
Low-Risk,LR_328,loss,2573,10,0.388651379712398,0.0012631169840652933,0.003109211037699184,0.325,0.8
Low-Risk,LR_328,win,820,3,0.3658536585365854,-9.146341463414635e-4,-0.0024390243902439024,-0.25,-0.6666666666666666
Low-Risk,LR_329,loss,60,6,10,-0.075,-0.08333333333333333,-0.75,-0.8333333333333334
Low-Risk,LR_329,win,16,0,0,0,0,NA,NA
Low-Risk,LR_33,loss,71,2,2.8169014084507045,0,0,0,0
Low-Risk,LR_33,win,11,0,0,0,0,NA,NA
Low-Risk,LR_330,loss,2,0,0,0,0,NA,NA
Low-Risk,LR_331,loss,3693,176,4.765773084213377,-0.018277822908204712,-0.0314107771459518,-0.3835227272727273,-0.6590909090909091
Low-Risk,LR_331,win,1310,63,4.809160305343512,0.038740458015267175,0.05114503816793893,0.8055555555555556,1.0634920634920635
Low-Risk,LR_332,loss,98,0,0,0,0,NA,NA
Low-Risk,LR_332,win,31,0,0,0,0,NA,NA
Low-Risk,LR_333,loss,194,4,2.0618556701030926,0,0,0,0
Low-Risk,LR_333,win,80,3,3.75,0.00625,0.0125,0.16666666666666666,0.3333333333333333
Low-Risk,LR_334,loss,40,1,2.5,-0.00625,-0.025,-0.25,-1
Low-Risk,LR_334,win,11,2,18.181818181818183,0.045454545454545456,0.18181818181818182,0.25,1
Low-Risk,LR_335,loss,87,0,0,0,0,NA,NA
Low-Risk,LR_335,win,22,0,0,0,0,NA,NA
Low-Risk,LR_336,loss,214,0,0,0,0,NA,NA
Low-Risk,LR_336,win,58,0,0,0,0,NA,NA
Low-Risk,LR_337,loss,24,0,0,0,0,NA,NA
Low-Risk,LR_337,win,8,0,0,0,0,NA,NA
Low-Risk,LR_338,loss,24,1,4.166666666666666,-0.010416666666666666,-0.041666666666666664,-0.25,-1
Low-Risk,LR_338,win,5,0,0,0,0,NA,NA
Low-Risk,LR_339,loss,12,1,8.333333333333332,0.020833333333333332,0.08333333333333333,0.25,1
Low-Risk,LR_339,win,2,0,0,0,0,NA,NA
Low-Risk,LR_34,loss,640,2,0.3125,0.00546875,0.0046875,1.75,1.5
Low-Risk,LR_34,win,231,1,0.4329004329004329,0.0021645021645021645,0.004329004329004329,0.5,1
Low-Risk,LR_340,loss,50,0,0,0,0,NA,NA
Low-Risk,LR_340,win,6,0,0,0,0,NA,NA
Low-Risk,LR_341,loss,275,9,3.272727272727273,-0.025454545454545455,-0.02181818181818182,-0.7777777777777778,-0.6666666666666666
Low-Risk,LR_341,win,101,4,3.9603960396039604,0.06435643564356436,0.04950495049504951,1.625,1.25
Low-Risk,LR_342,loss,16,0,0,0,0,NA,NA
Low-Risk,LR_342,win,2,0,0,0,0,NA,NA
Low-Risk,LR_343,loss,13,0,0,0,0,NA,NA
Low-Risk,LR_343,win,1,0,0,0,0,NA,NA
Low-Risk,LR_344,loss,154,1,0.6493506493506493,-0.00487012987012987,-0.012987012987012988,-0.75,-2
Low-Risk,LR_344,win,57,3,5.263157894736842,0.021929824561403508,0.05263157894736842,0.4166666666666667,1
Low-Risk,LR_345,loss,795,12,1.509433962264151,-0.0031446540880503146,-0.00880503144654088,-0.20833333333333334,-0.5833333333333334
Low-Risk,LR_345,win,238,1,0.42016806722689076,0.004201680672268907,0.008403361344537815,1,2
Low-Risk,LR_346,loss,200,3,1.5,-0.00125,-0.005,-0.08333333333333333,-0.3333333333333333
Low-Risk,LR_346,win,51,1,1.9607843137254901,0.004901960784313725,0.0196078431372549,0.25,1
Low-Risk,LR_347,loss,126,1,0.7936507936507936,0.011904761904761904,0.023809523809523808,1.5,3
Low-Risk,LR_347,win,37,0,0,0,0,NA,NA
Low-Risk,LR_348,loss,83,0,0,0,0,NA,NA
Low-Risk,LR_348,win,17,0,0,0,0,NA,NA
Low-Risk,LR_35,loss,205,1,0.4878048780487805,0.0012195121951219512,0.004878048780487805,0.25,1
Low-Risk,LR_35,win,63,1,1.5873015873015872,-0.003968253968253968,-0.015873015873015872,-0.25,-1
Low-Risk,LR_350,loss,52,5,9.615384615384617,-0.17307692307692307,-0.09615384615384616,-1.8,-1
Low-Risk,LR_350,win,11,1,9.090909090909092,0.7727272727272727,0.36363636363636365,8.5,4
Low-Risk,LR_351,loss,115,3,2.608695652173913,-0.004347826086956522,-0.008695652173913044,-0.16666666666666666,-0.3333333333333333
Low-Risk,LR_351,win,31,0,0,0,0,NA,NA
Low-Risk,LR_353,loss,5,0,0,0,0,NA,NA
Low-Risk,LR_353,win,1,0,0,0,0,NA,NA
Low-Risk,LR_354,loss,1248,3,0.2403846153846154,-8.012820512820513e-4,-0.002403846153846154,-0.3333333333333333,-1
Low-Risk,LR_354,win,351,1,0.2849002849002849,0.0014245014245014246,0.002849002849002849,0.5,1
Low-Risk,LR_355,loss,56,1,1.7857142857142856,-0.008928571428571428,-0.017857142857142856,-0.5,-1
Low-Risk,LR_355,win,17,0,0,0,0,NA,NA
Low-Risk,LR_356,loss,958,2,0.20876826722338201,0,0,0,0
Low-Risk,LR_356,win,243,0,0,0,0,NA,NA
Low-Risk,LR_357,loss,10,0,0,0,0,NA,NA
Low-Risk,LR_357,win,3,1,33.33333333333333,0.08333333333333333,0.3333333333333333,0.25,1
Low-Risk,LR_358,loss,548,24,4.37956204379562,-9.124087591240876e-4,-0.0018248175182481751,-0.020833333333333332,-0.041666666666666664
Low-Risk,LR_358,win,157,1,0.6369426751592357,0.0015923566878980893,0.006369426751592357,0.25,1
Low-Risk,LR_359,loss,1,0,0,0,0,NA,NA
Low-Risk,LR_36,loss,4,0,0,0,0,NA,NA
Low-Risk,LR_360,loss,873,8,0.9163802978235969,-0.002577319587628866,-0.0057273768613974796,-0.28125,-0.625
Low-Risk,LR_360,win,206,2,0.9708737864077669,0.009708737864077669,0.019417475728155338,1,2
Low-Risk,LR_361,loss,3,1,33.33333333333333,0.16666666666666666,0.3333333333333333,0.5,1
Low-Risk,LR_361,win,2,0,0,0,0,NA,NA
