group,id_player,prev_outcome,n_round,n_round_change,stake_change_prop,stake_change_size_overall,stake_change_level_overall,stake_change_size,stake_change_level
High-Risk,267,loss,1926,627,32.55451713395638,0.003115264797507788,0.009345794392523364,0.009569377990430622,0.028708133971291867
High-Risk,267,win,637,195,30.612244897959183,0.018838304552590265,0.0031397174254317113,0.06153846153846154,0.010256410256410256
High-Risk,268,loss,347,6,1.729106628242075,-0.006484149855907781,-0.020172910662824207,-0.375,-1.1666666666666667
High-Risk,268,win,93,0,0,0,0,NA,NA
High-Risk,269,loss,40,2,5,0.1875,0.05,3.75,1
High-Risk,269,win,13,0,0,0,0,NA,NA
High-Risk,270,loss,5998,181,3.0176725575191727,-0.007502500833611204,-0.009669889963321108,-0.24861878453038674,-0.32044198895027626
High-Risk,270,win,2173,12,0.5522319374137138,0.019443166129774505,0.006442705936493327,3.5208333333333335,1.1666666666666667
High-Risk,271,loss,15521,163,1.0501900650731266,-0.006281811738934347,-0.006636170349848592,-0.598159509202454,-0.6319018404907976
High-Risk,271,win,5300,15,0.2830188679245283,0.003679245283018868,0.0035849056603773585,1.3,1.2666666666666666
